caseid,attribute_name,created_by,size_M,date_modified
3038,sub-3038_ses-01_desc-XcEd_dwi.nii.gz,tb571,285.61,Sat May 16 14:33:22 2020
3039,sub-3039_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.9,Sat May 16 14:37:01 2020
3040,sub-3040_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.77,Sat May 16 14:37:27 2020
3041,sub-3041_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.86,Sat May 16 14:36:56 2020
3042,sub-3042_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3043,sub-3043_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.24,Sat May 16 14:37:48 2020
3044,sub-3044_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.24,Sat May 16 14:39:04 2020
3045,sub-3045_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3046,sub-3046_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.34,Sat May 16 14:37:28 2020
3047,sub-3047_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
3048,sub-3048_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.94,Sat May 16 14:39:20 2020
3049,sub-3049_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.02,Sat May 16 14:41:13 2020
3050,sub-3050_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.76,Sat May 16 14:41:32 2020
3051,sub-3051_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.28,Sat May 16 14:28:57 2020
3052,sub-3052_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.48,Sat May 16 14:44:16 2020
3053,sub-3053_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.92,Sat May 16 14:43:56 2020
3054,sub-3054_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.08,Sat May 16 14:42:35 2020
3055,sub-3055_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.28,Sat May 16 14:45:49 2020
3056,sub-3056_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.58,Sat May 16 14:45:45 2020
3057,sub-3057_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.98,Sat May 16 14:50:11 2020
3058,sub-3058_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.13,Sat May 16 15:00:45 2020
3059,sub-3059_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.6,Sat May 16 15:02:48 2020
3060,sub-3060_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.47,Sat May 16 14:57:14 2020
3061,sub-3061_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.99,Sat May 16 14:52:35 2020
3062,sub-3062_ses-01_desc-XcEd_dwi.nii.gz,tb571,284.35,Sat May 16 14:54:46 2020
3063,sub-3063_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.05,Sat May 16 15:01:33 2020
3064,sub-3064_ses-01_desc-XcEd_dwi.nii.gz,tb571,294.14,Sat May 16 15:10:41 2020
3065,sub-3065_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.89,Sat May 16 15:14:30 2020
3066,sub-3066_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.15,Sat May 16 15:13:09 2020
5001,sub-5001_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.48,Sat May 16 15:17:11 2020
5002,sub-5002_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.22,Sat May 16 15:16:11 2020
5003,sub-5003_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.22,Sat May 16 15:17:32 2020
5004,sub-5004_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.8,Sat May 16 15:19:14 2020
5005,sub-5005_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.54,Sat May 16 15:18:32 2020
5006,sub-5006_ses-01_desc-XcEd_dwi.nii.gz,tb571,267.06,Sat May 16 15:17:50 2020
5007,sub-5007_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.68,Sat May 16 15:28:18 2020
5008,sub-5008_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.32,Sat May 16 15:35:58 2020
5009,sub-5009_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.87,Sat May 16 15:47:47 2020
5010,sub-5010_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.77,Sat May 16 15:48:00 2020
5011,sub-5011_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.05,Sat May 16 15:55:11 2020
5012,sub-5012_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.69,Sat May 16 15:50:46 2020
5013,sub-5013_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.17,Sat May 16 15:51:24 2020
5014,sub-5014_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.69,Sat May 16 15:52:48 2020
5015,sub-5015_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.23,Sat May 16 15:55:51 2020
5016,sub-5016_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.7,Sat May 16 15:57:45 2020
5017,sub-5017_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.44,Sat May 16 16:01:32 2020
5019,sub-5019_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.87,Sat May 16 15:59:02 2020
5020,sub-5020_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.91,Sat May 16 16:01:23 2020
5021,sub-5021_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.23,Sat May 16 16:04:47 2020
5022,sub-5022_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.99,Sat May 16 16:06:45 2020
5023,sub-5023_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.35,Sat May 16 16:13:17 2020
5024,sub-5024_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.07,Sat May 16 16:09:04 2020
5025,sub-5025_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.64,Sat May 16 16:19:16 2020
5027,sub-5027_ses-01_desc-XcEd_dwi.nii.gz,tb571,287.88,Sat May 16 16:21:24 2020
5028,sub-5028_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
5029,sub-5029_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.51,Sat May 16 16:13:29 2020
5030,sub-5030_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.78,Sat May 16 16:11:07 2020
5031,sub-5031_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.64,Sat May 16 16:27:03 2020
5032,sub-5032_ses-01_desc-XcEd_dwi.nii.gz,tb571,285.9,Sat May 16 16:15:39 2020
5033,sub-5033_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.3,Sat May 16 16:18:59 2020
5034,sub-5034_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.34,Sat May 16 16:20:24 2020
5035,sub-5035_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.82,Sat May 16 16:18:40 2020
5036,sub-5036_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.98,Sat May 16 16:20:18 2020
5037,sub-5037_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.56,Sat May 16 16:22:10 2020
5038,sub-5038_ses-01_desc-XcEd_dwi.nii.gz,ek520,292.83,Tue Jun 16 15:08:34 2020
5040,sub-5040_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.19,Sat May 16 16:21:31 2020
5041,sub-5041_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.55,Sat May 16 16:30:01 2020
5042,sub-5042_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.03,Sat May 16 16:40:16 2020
5043,sub-5043_ses-01_desc-XcEd_dwi.nii.gz,tb571,290.13,Sat May 16 17:01:27 2020
5044,sub-5044_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.06,Sat May 16 17:03:07 2020
5045,sub-5045_ses-01_desc-XcEd_dwi.nii.gz,tb571,285.5,Sat May 16 17:03:13 2020
5046,sub-5046_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.21,Sat May 16 17:08:49 2020
5047,sub-5047_ses-01_desc-XcEd_dwi.nii.gz,tb571,292.31,Sat May 16 17:05:17 2020
5048,sub-5048_ses-01_desc-XcEd_dwi.nii.gz,tb571,293.76,Sat May 16 17:05:36 2020
5049,sub-5049_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.41,Sat May 16 17:07:31 2020
5051,sub-5051_ses-01_desc-XcEd_dwi.nii.gz,-,-,-
5052,sub-5052_ses-01_desc-XcEd_dwi.nii.gz,tb571,289.51,Sat May 16 17:15:01 2020
5053,sub-5053_ses-01_desc-XcEd_dwi.nii.gz,tb571,288.18,Sat May 16 17:16:27 2020
5054,sub-5054_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.98,Sat May 16 17:18:27 2020
5055,sub-5055_ses-01_desc-XcEd_dwi.nii.gz,tb571,291.25,Sat May 16 17:20:21 2020
