caseid,attribute_name,created_by,size_M,date_modified
3033,sub-3033_ses-01_desc-Xc_dwi.nii.gz,ek520,87.67,Thu Feb 27 00:25:55 2020
3034,sub-3034_ses-01_desc-Xc_dwi.nii.gz,ek520,82.74,Thu Feb 27 00:48:30 2020
3035,sub-3035_ses-01_desc-Xc_dwi.nii.gz,ek520,84.38,Thu Feb 27 01:08:59 2020
3036,sub-3036_ses-01_desc-Xc_dwi.nii.gz,clk47,85.7,Wed Feb 26 09:25:49 2020
3037,sub-3037_ses-01_desc-Xc_dwi.nii.gz,ek520,82.91,Thu Feb 27 01:43:34 2020
3038,sub-3038_ses-01_desc-Xc_dwi.nii.gz,ek520,83.48,Thu Feb 27 02:00:40 2020
3039,sub-3039_ses-01_desc-Xc_dwi.nii.gz,ek520,85.24,Thu Feb 27 02:19:54 2020
3040,sub-3040_ses-01_desc-Xc_dwi.nii.gz,ek520,82.02,Thu Feb 27 02:39:46 2020
3041,sub-3041_ses-01_desc-Xc_dwi.nii.gz,ek520,85.76,Thu Feb 27 02:56:27 2020
3042,sub-3042_ses-01_desc-Xc_dwi.nii.gz,-,-,-
3043,sub-3043_ses-01_desc-Xc_dwi.nii.gz,ek520,85.03,Thu Feb 27 03:19:37 2020
3044,sub-3044_ses-01_desc-Xc_dwi.nii.gz,ek520,84.27,Thu Feb 27 03:35:25 2020
3045,sub-3045_ses-01_desc-Xc_dwi.nii.gz,-,-,-
3046,sub-3046_ses-01_desc-Xc_dwi.nii.gz,ek520,84.54,Thu Feb 27 03:53:52 2020
3047,sub-3047_ses-01_desc-Xc_dwi.nii.gz,-,-,-
3048,sub-3048_ses-01_desc-Xc_dwi.nii.gz,ek520,87.67,Thu Feb 27 04:11:09 2020
3049,sub-3049_ses-01_desc-Xc_dwi.nii.gz,ek520,87.89,Fri Feb 21 10:27:43 2020
3050,sub-3050_ses-01_desc-Xc_dwi.nii.gz,ek520,85.43,Thu Feb 27 04:27:55 2020
3051,sub-3051_ses-01_desc-Xc_dwi.nii.gz,ek520,85.15,Thu Feb 27 04:44:53 2020
3052,sub-3052_ses-01_desc-Xc_dwi.nii.gz,ek520,85.78,Thu Feb 27 05:00:37 2020
3053,sub-3053_ses-01_desc-Xc_dwi.nii.gz,ek520,85.92,Thu Feb 27 05:06:57 2020
3054,sub-3054_ses-01_desc-Xc_dwi.nii.gz,ek520,86.47,Thu Feb 27 05:13:11 2020
3055,sub-3055_ses-01_desc-Xc_dwi.nii.gz,ek520,82.58,Thu Feb 27 05:19:23 2020
3056,sub-3056_ses-01_desc-Xc_dwi.nii.gz,ek520,82.49,Thu Feb 27 05:28:34 2020
3057,sub-3057_ses-01_desc-Xc_dwi.nii.gz,ek520,85.26,Thu Feb 27 05:36:15 2020
3058,sub-3058_ses-01_desc-Xc_dwi.nii.gz,ek520,86.2,Mon Mar 23 17:27:42 2020
3059,sub-3059_ses-01_desc-Xc_dwi.nii.gz,ek520,84.96,Thu Feb 27 05:45:21 2020
3060,sub-3060_ses-01_desc-Xc_dwi.nii.gz,ek520,85.46,Thu Feb 27 05:50:50 2020
3061,sub-3061_ses-01_desc-Xc_dwi.nii.gz,ek520,84.25,Fri Feb 28 09:21:55 2020
3062,sub-3062_ses-01_desc-Xc_dwi.nii.gz,ek520,83.54,Thu Feb 27 05:55:52 2020
3063,sub-3063_ses-01_desc-Xc_dwi.nii.gz,ek520,86.47,Thu Feb 27 06:10:21 2020
3064,sub-3064_ses-01_desc-Xc_dwi.nii.gz,ek520,86.32,Fri Feb 21 12:48:02 2020
3065,sub-3065_ses-01_desc-Xc_dwi.nii.gz,ek520,85.33,Thu Feb 27 06:24:31 2020
3066,sub-3066_ses-01_desc-Xc_dwi.nii.gz,ek520,86.76,Thu Feb 27 06:28:55 2020
5001,sub-5001_ses-01_desc-Xc_dwi.nii.gz,ek520,84.8,Thu Feb 27 06:39:18 2020
