caseid,attribute_name,created_by,size_M,date_modified
3035,sub-3035_ses-01_dwi.nii.gz,tb571,79.19,Thu Mar 19 14:47:17 2020
3036,sub-3036_ses-01_dwi.nii.gz,tb571,80.53,Thu Mar 19 14:42:53 2020
3037,sub-3037_ses-01_dwi.nii.gz,tb571,77.85,Thu Mar 19 14:47:22 2020
3038,sub-3038_ses-01_dwi.nii.gz,tb571,78.48,Thu Mar 19 14:47:26 2020
3039,sub-3039_ses-01_dwi.nii.gz,tb571,80.19,Thu Mar 19 14:38:45 2020
3040,sub-3040_ses-01_dwi.nii.gz,tb571,76.95,Thu Mar 19 14:40:09 2020
3041,sub-3041_ses-01_dwi.nii.gz,tb571,80.71,Thu Mar 19 14:38:12 2020
3042,sub-3042_ses-01_dwi.nii.gz,-,-,-
3043,sub-3043_ses-01_dwi.nii.gz,tb571,80.0,Thu Mar 19 14:47:33 2020
3044,sub-3044_ses-01_dwi.nii.gz,tb571,79.33,Thu Mar 19 14:47:38 2020
3045,sub-3045_ses-01_dwi.nii.gz,-,-,-
3046,sub-3046_ses-01_dwi.nii.gz,tb571,79.54,Thu Mar 19 14:47:45 2020
3047,sub-3047_ses-01_dwi.nii.gz,-,-,-
3048,sub-3048_ses-01_dwi.nii.gz,tb571,82.65,Thu Mar 19 14:47:50 2020
3049,sub-3049_ses-01_dwi.nii.gz,tb571,82.8,Thu Mar 19 14:39:28 2020
3050,sub-3050_ses-01_dwi.nii.gz,tb571,80.39,Thu Mar 19 14:47:55 2020
3051,sub-3051_ses-01_dwi.nii.gz,tb571,80.16,Thu Mar 19 14:47:59 2020
3052,sub-3052_ses-01_dwi.nii.gz,tb571,80.72,Thu Mar 19 14:48:04 2020
3053,sub-3053_ses-01_dwi.nii.gz,tb571,80.99,Thu Mar 19 14:48:09 2020
3054,sub-3054_ses-01_dwi.nii.gz,tb571,81.5,Thu Mar 19 14:48:13 2020
3055,sub-3055_ses-01_dwi.nii.gz,tb571,77.43,Thu Mar 19 14:48:17 2020
3056,sub-3056_ses-01_dwi.nii.gz,tb571,77.35,Thu Mar 19 14:48:22 2020
3057,sub-3057_ses-01_dwi.nii.gz,tb571,80.24,Thu Mar 19 14:48:27 2020
3058,sub-3058_ses-01_dwi.nii.gz,ek520,81.16,Mon Mar 23 17:27:26 2020
3059,sub-3059_ses-01_dwi.nii.gz,tb571,79.8,Thu Mar 19 14:48:32 2020
3060,sub-3060_ses-01_dwi.nii.gz,tb571,80.29,Thu Mar 19 14:48:36 2020
3061,sub-3061_ses-01_dwi.nii.gz,tb571,79.06,Thu Mar 19 14:39:06 2020
3062,sub-3062_ses-01_dwi.nii.gz,tb571,78.49,Thu Mar 19 14:48:42 2020
3063,sub-3063_ses-01_dwi.nii.gz,tb571,81.4,Thu Mar 19 14:48:47 2020
3064,sub-3064_ses-01_dwi.nii.gz,tb571,81.15,Thu Mar 19 14:40:04 2020
3065,sub-3065_ses-01_dwi.nii.gz,tb571,80.15,Thu Mar 19 14:48:51 2020
3066,sub-3066_ses-01_dwi.nii.gz,tb571,81.68,Thu Mar 19 14:48:55 2020
5001,sub-5001_ses-01_dwi.nii.gz,tb571,79.69,Thu Mar 19 14:48:59 2020
5002,sub-5002_ses-01_dwi.nii.gz,tb571,82.28,Thu Mar 19 14:49:02 2020
5003,sub-5003_ses-01_dwi.nii.gz,tb571,84.33,Thu Mar 19 14:49:05 2020
5004,sub-5004_ses-01_dwi.nii.gz,tb571,84.38,Thu Mar 19 14:49:09 2020
5005,sub-5005_ses-01_dwi.nii.gz,tb571,83.24,Thu Mar 19 14:49:28 2020
5006,sub-5006_ses-01_dwi.nii.gz,tb571,75.02,Thu Mar 19 14:49:34 2020
5007,sub-5007_ses-01_dwi.nii.gz,tb571,81.0,Thu Mar 19 14:49:37 2020
5008,sub-5008_ses-01_dwi.nii.gz,tb571,82.4,Thu Mar 19 14:49:44 2020
5009,sub-5009_ses-01_dwi.nii.gz,tb571,80.89,Thu Mar 19 14:49:47 2020
5010,sub-5010_ses-01_dwi.nii.gz,tb571,81.77,Thu Mar 19 14:49:50 2020
5011,sub-5011_ses-01_dwi.nii.gz,tb571,80.79,Thu Mar 19 14:38:08 2020
5012,sub-5012_ses-01_dwi.nii.gz,tb571,82.01,Thu Mar 19 14:49:55 2020
5013,sub-5013_ses-01_dwi.nii.gz,tb571,82.33,Thu Mar 19 14:50:13 2020
5014,sub-5014_ses-01_dwi.nii.gz,tb571,81.71,Thu Mar 19 14:38:19 2020
5015,sub-5015_ses-01_dwi.nii.gz,tb571,81.63,Thu Mar 19 14:50:18 2020
5016,sub-5016_ses-01_dwi.nii.gz,tb571,83.96,Thu Mar 19 14:50:25 2020
5017,sub-5017_ses-01_dwi.nii.gz,tb571,80.06,Thu Mar 19 14:50:38 2020
5019,sub-5019_ses-01_dwi.nii.gz,tb571,82.43,Thu Mar 19 14:50:46 2020
5020,sub-5020_ses-01_dwi.nii.gz,tb571,82.23,Thu Mar 19 14:50:51 2020
5021,sub-5021_ses-01_dwi.nii.gz,tb571,81.19,Thu Mar 19 14:50:58 2020
5022,sub-5022_ses-01_dwi.nii.gz,tb571,82.65,Thu Mar 19 14:38:23 2020
5023,sub-5023_ses-01_dwi.nii.gz,tb571,80.64,Thu Mar 19 14:51:06 2020
5024,sub-5024_ses-01_dwi.nii.gz,tb571,81.8,Thu Mar 19 14:51:15 2020
5025,sub-5025_ses-01_dwi.nii.gz,tb571,80.43,Thu Mar 19 14:51:28 2020
5027,sub-5027_ses-01_dwi.nii.gz,tb571,81.59,Thu Mar 19 14:51:31 2020
5028,sub-5028_ses-01_dwi.nii.gz,tb571,82.38,Thu Mar 19 14:51:36 2020
5029,sub-5029_ses-01_dwi.nii.gz,tb571,82.05,Thu Mar 19 14:51:47 2020
5030,sub-5030_ses-01_dwi.nii.gz,tb571,81.83,Thu Mar 19 14:51:54 2020
5031,sub-5031_ses-01_dwi.nii.gz,tb571,80.7,Thu Mar 19 14:52:04 2020
5032,sub-5032_ses-01_dwi.nii.gz,tb571,83.17,Thu Mar 19 14:52:11 2020
5033,sub-5033_ses-01_dwi.nii.gz,tb571,81.44,Thu Mar 19 14:52:26 2020
5034,sub-5034_ses-01_dwi.nii.gz,tb571,82.23,Thu Mar 19 14:38:36 2020
5035,sub-5035_ses-01_dwi.nii.gz,tb571,85.09,Thu Mar 19 14:52:44 2020
5036,sub-5036_ses-01_dwi.nii.gz,tb571,83.05,Thu Mar 19 14:52:50 2020
5037,sub-5037_ses-01_dwi.nii.gz,tb571,80.68,Thu Mar 19 14:53:02 2020
5038,sub-5038_ses-01_dwi.nii.gz,ek520,82.33,Mon Jun 15 12:52:39 2020
5040,sub-5040_ses-01_dwi.nii.gz,tb571,80.73,Thu Mar 19 14:53:06 2020
5041,sub-5041_ses-01_dwi.nii.gz,tb571,82.06,Thu Mar 19 14:53:19 2020
5042,sub-5042_ses-01_dwi.nii.gz,tb571,85.6,Thu Mar 19 14:53:37 2020
5043,sub-5043_ses-01_dwi.nii.gz,tb571,81.29,Thu Mar 19 14:53:52 2020
5044,sub-5044_ses-01_dwi.nii.gz,tb571,81.31,Thu Mar 19 14:43:03 2020
5045,sub-5045_ses-01_dwi.nii.gz,tb571,81.12,Thu Mar 19 14:51:43 2020
5046,sub-5046_ses-01_dwi.nii.gz,tb571,80.83,Thu Mar 19 14:51:50 2020
5047,sub-5047_ses-01_dwi.nii.gz,tb571,80.53,Thu Mar 19 14:43:26 2020
5048,sub-5048_ses-01_dwi.nii.gz,tb571,82.65,Thu Mar 19 14:52:00 2020
5049,sub-5049_ses-01_dwi.nii.gz,tb571,81.83,Thu Mar 19 14:52:14 2020
5051,sub-5051_ses-01_dwi.nii.gz,-,-,-
5052,sub-5052_ses-01_dwi.nii.gz,tb571,81.03,Thu Mar 19 14:52:20 2020
5053,sub-5053_ses-01_dwi.nii.gz,tb571,80.07,Thu Mar 19 14:52:30 2020
5054,sub-5054_ses-01_dwi.nii.gz,tb571,83.53,Thu Mar 19 14:52:33 2020
5055,sub-5055_ses-01_dwi.nii.gz,tb571,81.02,Thu Mar 19 14:38:33 2020
5056,sub-5056_ses-01_dwi.nii.gz,tb571,82.69,Thu Mar 19 14:52:40 2020
5057,sub-5057_ses-01_dwi.nii.gz,tb571,82.77,Thu Mar 19 14:52:47 2020
5058,sub-5058_ses-01_dwi.nii.gz,tb571,80.5,Thu Mar 19 14:52:54 2020
7001,sub-7001_ses-01_dwi.nii.gz,tb571,79.81,Thu Mar 19 14:39:37 2020
7002,sub-7002_ses-01_dwi.nii.gz,tb571,86.77,Thu Mar 19 14:50:08 2020
7003,sub-7003_ses-01_dwi.nii.gz,tb571,78.57,Thu Mar 19 14:50:22 2020
7004,sub-7004_ses-01_dwi.nii.gz,tb571,78.98,Thu Mar 19 14:50:30 2020
7005,sub-7005_ses-01_dwi.nii.gz,tb571,78.72,Thu Mar 19 14:50:34 2020
7006,sub-7006_ses-01_dwi.nii.gz,tb571,81.32,Thu Mar 19 14:50:42 2020
7007,sub-7007_ses-01_dwi.nii.gz,tb571,78.68,Thu Mar 19 14:39:41 2020
7008,sub-7008_ses-01_dwi.nii.gz,ek520,81.9,Wed Jun 17 10:43:48 2020
7009,sub-7009_ses-01_dwi.nii.gz,tb571,80.32,Thu Mar 19 14:50:54 2020
7010,sub-7010_ses-01_dwi.nii.gz,tb571,81.43,Thu Mar 19 14:51:02 2020
7011,sub-7011_ses-01_dwi.nii.gz,tb571,82.04,Thu Mar 19 14:51:10 2020
7012,sub-7012_ses-01_dwi.nii.gz,tb571,79.79,Thu Mar 19 14:51:18 2020
7013,sub-7013_ses-01_dwi.nii.gz,tb571,81.21,Thu Mar 19 14:51:34 2020
7014,sub-7014_ses-01_dwi.nii.gz,tb571,78.48,Thu Mar 19 14:51:40 2020
7015,sub-7015_ses-01_dwi.nii.gz,tb571,78.67,Thu Mar 19 14:51:56 2020
7016,sub-7016_ses-01_dwi.nii.gz,tb571,81.89,Thu Mar 19 14:52:07 2020
7017,sub-7017_ses-01_dwi.nii.gz,tb571,80.92,Thu Mar 19 14:52:23 2020
7018,sub-7018_ses-01_dwi.nii.gz,tb571,82.74,Thu Mar 19 14:52:37 2020
7019,sub-7019_ses-01_dwi.nii.gz,tb571,80.0,Thu Mar 19 14:52:56 2020
7020,sub-7020_ses-01_dwi.nii.gz,tb571,80.42,Thu Mar 19 14:52:59 2020
7021,sub-7021_ses-01_dwi.nii.gz,tb571,78.4,Thu Mar 19 14:53:09 2020
7022,sub-7022_ses-01_dwi.nii.gz,tb571,80.77,Thu Mar 19 14:53:30 2020
7023,sub-7023_ses-01_dwi.nii.gz,tb571,82.12,Thu Mar 19 14:53:46 2020
7024,sub-7024_ses-01_dwi.nii.gz,tb571,81.99,Thu Mar 19 14:54:03 2020
7026,sub-7026_ses-01_dwi.nii.gz,tb571,79.99,Thu Mar 19 14:54:36 2020
7027,sub-7027_ses-01_dwi.nii.gz,tb571,80.94,Thu Mar 19 14:55:02 2020
7028,sub-7028_ses-01_dwi.nii.gz,tb571,84.24,Thu Mar 19 14:55:10 2020
7029,sub-7029_ses-01_dwi.nii.gz,tb571,83.45,Thu Mar 19 14:55:14 2020
7030,sub-7030_ses-01_dwi.nii.gz,tb571,80.84,Thu Mar 19 14:55:17 2020
7031,sub-7031_ses-01_dwi.nii.gz,tb571,80.76,Thu Mar 19 14:55:20 2020
7032,sub-7032_ses-01_dwi.nii.gz,tb571,80.25,Thu Mar 19 14:43:11 2020
7033,sub-7033_ses-01_dwi.nii.gz,tb571,79.32,Thu Mar 19 14:55:24 2020
7034,sub-7034_ses-01_dwi.nii.gz,tb571,80.68,Thu Mar 19 14:39:44 2020
7036,sub-7036_ses-01_dwi.nii.gz,tb571,80.72,Thu Mar 19 14:55:28 2020
7037,sub-7037_ses-01_dwi.nii.gz,tb571,82.17,Thu Mar 19 14:55:31 2020
7038,sub-7038_ses-01_dwi.nii.gz,tb571,78.97,Thu Mar 19 14:55:35 2020
7039,sub-7039_ses-01_dwi.nii.gz,tb571,84.33,Thu Mar 19 14:55:39 2020
7041,sub-7041_ses-01_dwi.nii.gz,tb571,78.58,Thu Mar 19 14:55:44 2020
7042,sub-7042_ses-01_dwi.nii.gz,tb571,80.49,Thu Mar 19 14:55:48 2020
7043,sub-7043_ses-01_dwi.nii.gz,tb571,80.35,Thu Mar 19 14:55:54 2020
7044,sub-7044_ses-01_dwi.nii.gz,tb571,79.01,Thu Mar 19 14:53:13 2020
7045,sub-7045_ses-01_dwi.nii.gz,tb571,80.05,Thu Mar 19 14:53:23 2020
7046,sub-7046_ses-01_dwi.nii.gz,tb571,79.29,Thu Mar 19 14:53:27 2020
7047,sub-7047_ses-01_dwi.nii.gz,tb571,79.03,Thu Mar 19 14:39:55 2020
7048,sub-7048_ses-01_dwi.nii.gz,tb571,78.27,Thu Mar 19 14:53:34 2020
7049,sub-7049_ses-01_dwi.nii.gz,tb571,80.96,Thu Mar 19 14:53:41 2020
7050,sub-7050_ses-01_dwi.nii.gz,-,-,-
7051,sub-7051_ses-01_dwi.nii.gz,tb571,79.49,Thu Mar 19 14:53:49 2020
7052,sub-7052_ses-01_dwi.nii.gz,tb571,79.77,Thu Mar 19 14:53:56 2020
7053,sub-7053_ses-01_dwi.nii.gz,tb571,77.18,Thu Mar 19 14:53:59 2020
7054,sub-7054_ses-01_dwi.nii.gz,tb571,81.78,Thu Mar 19 14:54:08 2020
7055,sub-7055_ses-01_dwi.nii.gz,tb571,81.29,Thu Mar 19 14:54:16 2020
7057,sub-7057_ses-01_dwi.nii.gz,tb571,78.99,Thu Mar 19 14:54:20 2020
7058,sub-7058_ses-01_dwi.nii.gz,tb571,83.13,Thu Mar 19 14:54:31 2020
7059,sub-7059_ses-01_dwi.nii.gz,tb571,79.56,Thu Mar 19 14:54:40 2020
7060,sub-7060_ses-01_dwi.nii.gz,tb571,78.19,Thu Mar 19 14:43:33 2020
7062,sub-7062_ses-01_dwi.nii.gz,tb571,78.49,Thu Mar 19 14:40:00 2020
7063,sub-7063_ses-01_dwi.nii.gz,tb571,78.61,Thu Mar 19 14:54:45 2020
7064,sub-7064_ses-01_dwi.nii.gz,tb571,81.05,Thu Mar 19 14:54:50 2020
7065,sub-7065_ses-01_dwi.nii.gz,tb571,80.13,Thu Mar 19 14:55:06 2020
Total,,,18.44G,
